Timestamp,Sheet,Metric,Stage,Model,WMAPE,MAE,MAPE,Accuracy
2026-02-13 16:55:49,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 16:55:49,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 16:55:50,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 16:55:53,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 16:55:53,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 16:55:54,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:00:15,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:00:15,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:00:42,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:00:42,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:00:43,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:00:46,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:00:46,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:00:46,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:01:13,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:01:13,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:01:40,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:01:41,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:01:41,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:01:43,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:01:44,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:01:44,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:16:36,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:16:36,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:17:02,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:17:02,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:17:03,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:17:05,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:17:05,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:17:06,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:17:44,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:17:44,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:18:11,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:18:11,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:18:11,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:18:14,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:18:14,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:18:15,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:32:54,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:32:54,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:33:25,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:33:26,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:33:26,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:33:29,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:33:29,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:33:29,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:34:46,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:34:46,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:35:17,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:35:17,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:35:18,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:35:20,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:35:20,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:35:21,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:38:49,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:38:49,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:39:20,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:39:20,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:39:21,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:39:23,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:39:23,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:39:24,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:39:56,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:39:56,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:40:28,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:40:28,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:40:29,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:40:31,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:40:31,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:40:32,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:57:36,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:57:36,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:58:07,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 17:58:08,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:58:08,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 17:58:11,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 17:58:11,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:58:12,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:58:46,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:58:46,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 17:59:02,Sheet1,Marketing_Spend,Univariate,Baseline_SMA,0.18916,165.44790,0.18218,81.08
2026-02-13 17:59:02,Sheet1,Marketing_Spend,Multivariate,Baseline_SMA,0.18916,165.44790,0.18218,81.08
2026-02-13 17:59:04,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 17:59:27,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 17:59:28,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 17:59:29,Sheet1,Marketing_Spend,Univariate,TBATS,0.26085,228.14382,0.25247,73.92
2026-02-13 17:59:29,Sheet1,Marketing_Spend,Univariate,Prophet,0.54355,475.40285,0.53058,45.65
2026-02-13 17:59:30,Sheet1,Marketing_Spend,Univariate,LightGBM,0.10645,93.10822,0.11342,89.35
2026-02-13 17:59:33,Sheet1,Marketing_Spend,Univariate,HistGB,0.09973,87.22266,0.10662,90.03
2026-02-13 17:59:33,Sheet1,Marketing_Spend,Univariate,ExpSmoothing,0.08775,76.74469,0.09443,91.23
2026-02-13 17:59:34,Sheet1,Marketing_Spend,Univariate,SARIMAX,0.18170,158.92237,0.17567,81.83
2026-02-13 18:02:51,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:02:51,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:03:21,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 18:03:22,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:03:22,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 18:03:25,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 18:03:25,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:03:25,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:05:06,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:05:06,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:05:13,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:05:13,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:05:14,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:05:14,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:05:15,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:05:15,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:05:15,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:05:16,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:09:46,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:09:46,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:10:18,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 18:10:18,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:10:19,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 18:10:22,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 18:10:22,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:10:22,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:14:43,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:14:43,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:14:46,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:14:46,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:14:49,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:15:10,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:15:10,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:15:11,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:15:14,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:15:16,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:15:39,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:15:40,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:15:40,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:15:40,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:15:41,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:25:46,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:25:46,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:26:17,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 18:26:17,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:26:18,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 18:26:20,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 18:26:20,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:26:21,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-13 18:27:25,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:27:25,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-13 18:27:57,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-13 18:27:57,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-13 18:27:58,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-13 18:28:00,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-13 18:28:00,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-13 18:28:01,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-17 10:19:04,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-17 10:19:04,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-17 10:19:30,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-17 10:19:30,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-17 10:19:31,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-17 10:19:34,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-17 10:19:34,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-17 10:19:34,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-17 10:30:46,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-17 10:30:46,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-17 10:31:14,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-17 10:31:14,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-17 10:31:15,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-17 10:31:17,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-17 10:31:18,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-17 10:31:18,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-18 00:04:23,Sheet1,GRA,Univariate,Baseline_SMA,0.41947,6.26237,1.24590,58.05
2026-02-18 00:04:23,Sheet1,GRA,Multivariate,Baseline_SMA,0.41947,6.26237,1.24590,58.05
2026-02-18 00:04:36,Sheet1,GRA,Univariate,TBATS,0.40453,6.03938,1.26717,59.55
2026-02-18 00:04:36,Sheet1,GRA,Univariate,Prophet,0.38977,5.81907,1.32293,61.02
2026-02-18 00:04:37,Sheet1,GRA,Univariate,LightGBM,0.39804,5.94245,1.20596,60.20
2026-02-18 00:04:39,Sheet1,GRA,Univariate,HistGB,0.43955,6.56215,1.18427,56.05
2026-02-18 00:04:39,Sheet1,GRA,Univariate,ExpSmoothing,0.39571,5.90763,1.23651,60.43
2026-02-18 00:04:39,Sheet1,GRA,Univariate,SARIMAX,0.40391,6.03015,1.38878,59.61
2026-02-18 00:04:40,Sheet1,GRA,Multivariate,LightGBM,0.37279,5.56550,1.26817,62.72
2026-02-18 00:04:41,Sheet1,GRA,Multivariate,XGBoost,0.36822,5.49735,1.39201,63.18
2026-02-18 00:04:41,Sheet1,GRA,Multivariate,HistGB,0.37000,5.52383,1.19744,63.00
2026-02-18 00:04:41,Sheet1,GRA,Multivariate,ExtraTrees,0.36252,5.41222,1.31533,63.75
2026-02-18 00:04:41,Sheet1,GRA,Multivariate,Ridge,0.38086,5.68593,1.13053,61.91
2026-02-18 00:04:42,Sheet1,GRA,Multivariate,Huber,0.40341,6.02266,1.21448,59.66
2026-02-18 00:04:45,Sheet1,GRA,Multivariate,ExtraTrees,0.36252,5.41222,1.31533,63.75
2026-02-18 00:19:27,Sheet1,GRA,Univariate,Baseline_SMA,0.41947,6.26237,1.24590,58.05
2026-02-18 00:19:27,Sheet1,GRA,Multivariate,Baseline_SMA,0.41947,6.26237,1.24590,58.05
2026-02-18 00:19:41,Sheet1,GRA,Univariate,TBATS,0.40453,6.03938,1.26717,59.55
2026-02-18 00:19:41,Sheet1,GRA,Univariate,Prophet,0.38977,5.81907,1.32293,61.02
2026-02-18 00:19:42,Sheet1,GRA,Univariate,LightGBM,0.39804,5.94245,1.20596,60.20
2026-02-18 00:19:44,Sheet1,GRA,Univariate,HistGB,0.43955,6.56215,1.18427,56.05
2026-02-18 00:19:44,Sheet1,GRA,Univariate,ExpSmoothing,0.39571,5.90763,1.23651,60.43
2026-02-18 00:19:44,Sheet1,GRA,Univariate,SARIMAX,0.40391,6.03015,1.38878,59.61
2026-02-18 00:19:45,Sheet1,GRA,Multivariate,LightGBM,0.37279,5.56550,1.26817,62.72
2026-02-18 00:19:46,Sheet1,GRA,Multivariate,XGBoost,0.36822,5.49735,1.39201,63.18
2026-02-18 00:19:47,Sheet1,GRA,Multivariate,HistGB,0.37000,5.52383,1.19744,63.00
2026-02-18 00:19:47,Sheet1,GRA,Multivariate,ExtraTrees,0.36252,5.41222,1.31533,63.75
2026-02-18 00:19:47,Sheet1,GRA,Multivariate,Ridge,0.38086,5.68593,1.13053,61.91
2026-02-18 00:19:48,Sheet1,GRA,Multivariate,Huber,0.40341,6.02266,1.21448,59.66
2026-02-18 00:19:50,Sheet1,GRA,Multivariate,ExtraTrees,0.36252,5.41222,1.31533,63.75
2026-02-18 00:35:04,Sheet1,Canceled,Univariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-18 00:35:04,Sheet1,Canceled,Multivariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-18 00:35:11,Sheet1,Canceled,Univariate,TBATS,0.76846,29.30394,0.70773,23.15
2026-02-18 00:35:11,Sheet1,Canceled,Univariate,Prophet,0.64801,24.71082,0.67947,35.20
2026-02-18 00:35:12,Sheet1,Canceled,Univariate,LightGBM,0.61526,23.46197,0.48726,38.47
2026-02-18 00:35:14,Sheet1,Canceled,Univariate,HistGB,0.68747,26.21561,0.67122,31.25
2026-02-18 00:35:14,Sheet1,Canceled,Univariate,ExpSmoothing,0.61513,23.45678,0.53869,38.49
2026-02-18 00:35:15,Sheet1,Canceled,Univariate,SARIMAX,0.62966,24.01099,0.62534,37.03
2026-02-18 00:35:15,Sheet1,Canceled,Multivariate,LightGBM,0.55554,21.18470,0.60682,44.45
2026-02-18 00:35:16,Sheet1,Canceled,Multivariate,XGBoost,0.51857,19.77476,0.64395,48.14
2026-02-18 00:35:16,Sheet1,Canceled,Multivariate,HistGB,0.50213,19.14783,0.54435,49.79
2026-02-18 00:35:17,Sheet1,Canceled,Multivariate,ExtraTrees,0.47062,17.94649,0.38777,52.94
2026-02-18 00:35:17,Sheet1,Canceled,Multivariate,Ridge,0.50482,19.25031,0.39460,49.52
2026-02-18 00:35:17,Sheet1,Canceled,Multivariate,Huber,0.50124,19.11385,0.45964,49.88
2026-02-18 00:35:19,Sheet1,Canceled,Multivariate,ExtraTrees,0.47062,17.94649,0.38777,52.94
2026-02-18 00:42:29,Sheet1,Canceled,Univariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-18 00:42:29,Sheet1,Canceled,Multivariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-18 00:42:35,Sheet1,Canceled,Univariate,TBATS,0.76846,29.30394,0.70773,23.15
2026-02-18 00:42:35,Sheet1,Canceled,Univariate,Prophet,0.64801,24.71082,0.67947,35.20
2026-02-18 00:42:36,Sheet1,Canceled,Univariate,LightGBM,0.61526,23.46197,0.48726,38.47
2026-02-18 00:42:38,Sheet1,Canceled,Univariate,HistGB,0.68747,26.21561,0.67122,31.25
2026-02-18 00:42:38,Sheet1,Canceled,Univariate,ExpSmoothing,0.61513,23.45678,0.53869,38.49
2026-02-18 00:42:39,Sheet1,Canceled,Univariate,SARIMAX,0.62966,24.01099,0.62534,37.03
2026-02-18 00:42:39,Sheet1,Canceled,Multivariate,LightGBM,0.55571,21.19089,0.58827,44.43
2026-02-18 00:42:39,Sheet1,Canceled,Multivariate,XGBoost,0.52852,20.15407,0.67005,47.15
2026-02-18 00:42:39,Sheet1,Canceled,Multivariate,HistGB,0.49703,18.95326,0.50999,50.30
2026-02-18 00:42:40,Sheet1,Canceled,Multivariate,ExtraTrees,0.47077,17.95209,0.38650,52.92
2026-02-18 00:42:40,Sheet1,Canceled,Multivariate,Ridge,0.50482,19.25031,0.39460,49.52
2026-02-18 00:42:40,Sheet1,Canceled,Multivariate,Huber,0.50124,19.11385,0.45964,49.88
2026-02-18 00:42:42,Sheet1,Canceled,Multivariate,ExtraTrees,0.47077,17.95209,0.38650,52.92
2026-02-18 00:46:46,Sheet1,GRA,Univariate,Baseline_SMA,0.41947,6.26237,1.24590,58.05
2026-02-18 00:46:46,Sheet1,GRA,Multivariate,Baseline_SMA,0.41947,6.26237,1.24590,58.05
2026-02-18 00:47:00,Sheet1,GRA,Univariate,TBATS,0.40453,6.03938,1.26717,59.55
2026-02-18 00:47:00,Sheet1,GRA,Univariate,Prophet,0.38977,5.81907,1.32293,61.02
2026-02-18 00:47:01,Sheet1,GRA,Univariate,LightGBM,0.39804,5.94245,1.20596,60.20
2026-02-18 00:47:03,Sheet1,GRA,Univariate,HistGB,0.43955,6.56215,1.18427,56.05
2026-02-18 00:47:03,Sheet1,GRA,Univariate,ExpSmoothing,0.39571,5.90763,1.23651,60.43
2026-02-18 00:47:03,Sheet1,GRA,Univariate,SARIMAX,0.40391,6.03015,1.38878,59.61
2026-02-18 00:47:04,Sheet1,GRA,Multivariate,LightGBM,0.38327,5.72192,1.30236,61.67
2026-02-18 00:47:04,Sheet1,GRA,Multivariate,XGBoost,0.39926,5.96075,1.50921,60.07
2026-02-18 00:47:04,Sheet1,GRA,Multivariate,HistGB,0.39362,5.87655,1.31370,60.64
2026-02-18 00:47:04,Sheet1,GRA,Multivariate,ExtraTrees,0.37699,5.62828,1.33371,62.30
2026-02-18 00:47:04,Sheet1,GRA,Multivariate,Ridge,0.38086,5.68593,1.13053,61.91
2026-02-18 00:47:05,Sheet1,GRA,Multivariate,Huber,0.40341,6.02266,1.21448,59.66
2026-02-18 00:47:08,Sheet1,GRA,Multivariate,ExtraTrees,0.37699,5.62828,1.33371,62.30
2026-02-18 00:58:33,Sheet1,Canceled,Univariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-18 00:58:33,Sheet1,Canceled,Multivariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-18 00:58:39,Sheet1,Canceled,Univariate,TBATS,0.76846,29.30394,0.70773,23.15
2026-02-18 00:58:39,Sheet1,Canceled,Univariate,Prophet,0.64801,24.71082,0.67947,35.20
2026-02-18 00:58:40,Sheet1,Canceled,Univariate,LightGBM,0.61526,23.46197,0.48726,38.47
2026-02-18 00:58:42,Sheet1,Canceled,Univariate,HistGB,0.68747,26.21561,0.67122,31.25
